StateAbbr,NAME,FIPS,2022Turnout,2022BlackProp,2022HispProp,2022Median Income,2022Age,2020Turnout,2020BlackProp,2020HispProp,2020Median Income,2020Age,2018Turnout,2018BlackProp,2018HispProp,2018Median Income,2018Age,2016Turnout,2016BlackProp,2016HispProp,2016Median Income,2016Age,2014Turnout,2014BlackProp,2014HispProp,2014Median Income,2014Age,2010Turnout,2010BlackProp,2010HispProp,2010Median Income,2010Age,NP2022,NP2018,NP2016,NP2014,2022Population,Affiliation2022,,,,,,,,,,,
PA,"Cambria County, Pennsylvania",42021,0.437374894,0.036596805,0.018489753,30885,45.6,0.659848649,0.035772086,0.016807106,26848,45.6,0.458660778,0.03328874,0.015793385,25326,45.1,0.447727129,0.033332849,0.015258199,23394,44.7,0.359642816,0.034984201,0.015038875,22578,44.1,0.413185055,0.035774245,0.013714151,20931,43.3,6,6,5,5,133263,Republican,,,,,,,,,,,
PA,"Cameron County, Pennsylvania",42023,0.503472222,0.000440917,0.020061728,25560,51.8,0.640550556,0.001551418,0.008421986,23133,51.6,0.456987858,0.001067008,0.008749466,23384,52.2,0.449326899,0.006032869,0.008113168,24015,50.4,0.344083354,0.005871634,0.006074104,23438,49.5,0.376427704,0.000577256,0.005387724,23037,46.9,1,1,1,1,4536,Republican,,,,,,,,,,,
PA,"Carbon County, Pennsylvania",42025,0.501269328,0.024331724,0.059814205,32666,46.3,0.64594695,0.023388156,0.051435182,29934,46.6,0.439044513,0.019849525,0.045126777,27352,46,0.437232232,0.018047567,0.040665319,25439,45.5,0.324962928,0.013117736,0.037333909,24158,44.8,0.380913491,0.014884686,0.03054381,23500,43.1,1,1,1,1,65018,Republican,,,,,,,,,,,
PA,"Centre County, Pennsylvania",42027,0.487425225,0.032502442,0.031185202,35479,33.3,0.59313032,0.034443869,0.029673865,27866,32.9,0.474157567,0.039617698,0.028988559,27377,31.7,0.478876802,0.037963789,0.027579188,23843,30.8,0.314939846,0.035355863,0.0265617,22218,29.7,0.370569859,0.028610867,0.023419699,18870,28.4,2,2,1,1,158665,Republican,,,,,,,,,,,
PA,"Chester County, Pennsylvania",42029,0.657485042,0.054619609,0.076206862,52299,40.7,0.824954662,0.056709069,0.074525844,44738,40.6,0.636195152,0.059374734,0.073204217,41194,40.4,0.644416875,0.058408915,0.070623091,38720,40.3,0.429913169,0.060109948,0.068207937,37996,39.9,0.50162825,0.060882115,0.059120902,37625,38.8,5,4,5,5,536474,Democrat,,,,,,,,,,,
PA,"Clarion County, Pennsylvania",42031,0.50362749,0.016191416,0.011229961,29550,41.5,0.618558022,0.014909533,0.010198535,25711,41.8,0.44119527,0.010971746,0.008602261,23532,41.2,0.439733707,0.011864711,0.007730039,21572,40.8,0.338040182,0.011233106,0.006897076,21461,40.1,0.382824915,0.010920824,0.006080913,19631,39.2,2,2,2,2,37489,Republican,,,,,,,,,,,
PA,"Clearfield County, Pennsylvania",42033,0.490812787,0.023222553,0.029031327,30111,45.2,0.61793252,0.027533788,0.029987668,25844,45.4,0.422817629,0.028036801,0.029183704,23873,44.7,0.418937479,0.024959961,0.02844647,21607,43.9,0.324423448,0.023087687,0.026598095,21381,43.3,0.376635802,0.021404829,0.021124788,20091,42,2,2,2,2,79707,Republican,,,,,,,,,,,
PA,"Clinton County, Pennsylvania",42035,0.46756928,0.013021659,0.017274168,32047,39.8,0.567112011,0.016576305,0.015824016,26221,39.4,0.400446993,0.016302401,0.014766853,25154,38.8,0.39669501,0.016314245,0.013582558,22041,37.9,0.273163706,0.015324026,0.012597511,21393,38.4,0.303415305,0.013882474,0.010315627,19642,38.8,2,2,2,2,37860,Republican,,,,,,,,,,,
PA,"Columbia County, Pennsylvania",42037,0.464012943,0.01854476,0.034178424,33208,41.3,0.57729369,0.01706683,0.029561095,29392,41.2,0.418276733,0.018438538,0.026683781,26592,40.8,0.416558742,0.018435871,0.025235128,24240,40.1,0.280098961,0.019377245,0.023506089,23961,39.8,0.342676853,0.013955163,0.018831968,20903,39.2,1,1,1,1,64924,Republican,,,,,,,,,,,
PA,"Crawford County, Pennsylvania",42039,0.497251216,0.015272545,0.014902952,29880,43.6,0.570281844,0.014986953,0.01358817,26795,43.3,0.451754841,0.018116615,0.01258066,25425,42.9,0.44972273,0.01891367,0.011686028,22830,42.6,0.33869385,0.018188859,0.011002153,21453,42.1,0.392803357,0.017161509,0.009567822,20228,41,2,2,2,2,83876,Republican,,,,,,,,,,,
PA,"Cumberland County, Pennsylvania",42041,0.567525638,0.043238961,0.046220562,42692,40.3,0.724478,0.040689976,0.041815283,37332,40.7,0.54933004,0.037998165,0.03725453,35089,40.5,0.556550487,0.035548192,0.033965174,31495,40.7,0.395925569,0.033505973,0.030887144,30874,40.7,0.452333317,0.030220113,0.025482415,29494,39.9,3,3,3,3,261269,Republican,,,,,,,,,,,
PA,"Dauphin County, Pennsylvania",42043,0.53900291,0.184538706,0.10440463,39686,39.4,0.704953957,0.195166582,0.097260269,35111,39.6,0.530714985,0.191942153,0.089029743,32650,39.8,0.535426846,0.183260897,0.082419603,30669,39.6,0.363869829,0.178691294,0.076607914,29717,39.4,0.446383429,0.175347307,0.064091865,28628,39.1,2,4,4,4,286108,Democrat,,,,,,,,,,,
PA,"Delaware County, Pennsylvania",42045,0.582594264,0.220068415,0.043348653,41990,39,0.774576061,0.21645841,0.039936108,36407,38.9,0.598602507,0.214334007,0.03672761,34485,39,0.60161448,0.210004695,0.034727804,31860,39,0.438481551,0.204686372,0.032585261,31633,38.9,0.493100244,0.190754904,0.027013233,30398,38.5,12,12,10,10,575312,Democrat,,,,,,,,,,,
PA,"Elk County, Pennsylvania",42047,0.548221106,0.007122968,0.008385676,34088,48.2,0.691676291,0.006450111,0.008411743,31244,47.9,0.460948339,0.00545609,0.007873758,28851,46.9,0.454001045,0.004982161,0.007167883,26357,46.6,0.349509551,0.006174012,0.006680598,25435,45.9,0.40269196,0.002832512,0.005357143,24351,43.8,2,3,3,3,30886,Republican,,,,,,,,,,,
PA,"Erie County, Pennsylvania",42049,0.5042568,0.069605723,0.046718054,31717,39.9,0.640714125,0.071484234,0.044044022,27294,39.7,0.484231856,0.072728393,0.041188961,26086,39.4,0.479140388,0.071159626,0.038848864,24305,38.9,0.338438777,0.071009381,0.03636143,23142,38.7,0.407523063,0.067724561,0.031339307,21669,38.4,3,3,3,3,270495,Democrat,,,,,,,,,,,
PA,"Fayette County, Pennsylvania",42051,0.330967748,0.042338631,0.013861093,29918,45.2,0.580676736,0.040689332,0.012629576,25994,45.1,0.380576858,0.039247405,0.011361489,24101,44.8,0.375369109,0.040602254,0.010318188,21926,44.4,0.279666506,0.040110507,0.009300024,21234,44,0.307522852,0.040091638,0.007586073,18400,42.9,4,4,2,4,128417,Republican,,,,,,,,,,,
PA,"Forest County, Pennsylvania",42053,0.361818182,0.158930881,0.072998994,21995,46.2,0.389539191,0.216272601,0.058414465,16644,47,0.294171498,0.299959189,0.063392736,17885,40.4,0.270596491,0.316428667,0.07540371,14878,42.8,0.238011696,0.232056478,0.056739443,17229,41.9,0.287626962,0.158075148,0.033487146,15981,42.4,1,1,1,1,6959,Republican,,,,,,,,,,,
PA,"Franklin County, Pennsylvania",42055,0.47306434,0.034295636,0.064760001,38002,42.2,0.676538128,0.040766937,0.059837113,32623,41.7,0.470821939,0.038256662,0.054334606,30591,41.4,0.475466782,0.038419981,0.050580523,29301,40.9,0.336244078,0.036985949,0.046872628,27719,40.6,0.399684537,0.031960043,0.038715048,26190,39.9,4,4,4,4,156084,Republican,,,,,,,,,,,
PA,"Fulton County, Pennsylvania",42057,0.494919049,0.013544173,0.013544173,34731,45.7,0.677700951,0.013593707,0.012351642,31024,45.7,0.458217512,0.02130153,0.005239211,27856,45,0.459534803,0.015423463,0.010782775,26192,44,0.328488881,0.013901132,0.01003594,25129,42.8,0.394615248,0.009165038,0.008154188,23731,40.8,1,1,1,1,14545,Republican,,,,,,,,,,,
PA,"Greene County, Pennsylvania",42059,0.370699223,0.02736089,0.016042033,30854,43.1,0.587295082,0.032041443,0.015349194,27002,42.5,0.409486802,0.032764376,0.015130304,25418,42,0.4028208,0.043802596,0.014229207,23348,42,0.254487616,0.053758089,0.012994158,22394,41.7,0.354551633,0.034202497,0.011409379,20401,40.4,1,1,1,1,35781,Republican,,,,,,,,,,,
PA,"Huntingdon County, Pennsylvania",42061,0.443957142,0.046732996,0.021100107,29684,43.6,0.613351954,0.055443571,0.020090818,26349,44.1,0.432060318,0.054710376,0.018889941,24521,43.5,0.42896664,0.054554576,0.018606579,22623,42.7,0.343633646,0.053079434,0.017192601,21889,42.4,0.365750062,0.051625573,0.014401047,21260,40.8,2,2,2,2,44123,Republican,,,,,,,,,,,
PA,"Indiana County, Pennsylvania",42063,0.400635766,0.02255558,0.015528695,30141,39.6,0.594388578,0.022601613,0.013402318,23714,40.2,0.421793024,0.022599265,0.012908868,24397,39.8,0.413783352,0.02441394,0.0126413,21312,39,0.311888702,0.025209228,0.012638588,21107,38.8,0.355229907,0.024767593,0.010366781,18961,38.1,2,2,3,3,83394,Republican,,,,,,,,,,,
PA,"Jefferson County, Pennsylvania",42065,0.509694097,0.004331544,0.009836214,31195,43.7,0.661736767,0.004728024,0.009662612,26903,43.9,0.449499177,0.005330732,0.008687959,25269,43.9,0.444254251,0.006371284,0.008143578,23173,43.8,0.337206329,0.004495382,0.007121398,21956,43.4,0.379448209,0.002674388,0.006078154,19703,42.4,2,3,3,3,44326,Republican,,,,,,,,,,,
PA,"Juniata County, Pennsylvania",42067,0.479794597,0.011812195,0.04185256,33375,42.7,0.631654447,0.012613051,0.039055846,28282,42.9,0.450935329,0.010422604,0.035501995,26538,42.7,0.445459345,0.009431301,0.030873403,25207,43.2,0.349137931,0.008389465,0.027911104,24516,42.4,0.400426509,0.003690794,0.020955505,22608,40.2,2,2,2,2,23535,Republican,,,,,,,,,,,
PA,"Lackawanna County, Pennsylvania",42069,0.535701633,0.027064246,0.090081234,33602,41.9,0.704896271,0.028168746,0.080328508,28286,42.1,0.514152882,0.028398612,0.071273185,26965,42.3,0.508233297,0.029750336,0.063200098,24557,42.2,0.357841036,0.029160417,0.056166861,23527,42.3,0.419179392,0.024039564,0.041935891,22070,41.9,2,4,4,4,215672,Democrat,,,,,,,,,,,
PA,"Lancaster County, Pennsylvania",42071,0.540678522,0.04028185,0.112270021,38705,39,0.685147879,0.040699751,0.107632815,32580,38.7,0.508721622,0.042775385,0.102560245,30641,38.6,0.514347913,0.041295417,0.097696535,28417,38.5,0.360546356,0.039486447,0.092977171,27465,38.3,0.401369151,0.035667482,0.080559413,26585,37.7,5,5,5,5,553202,Republican,,,,,,,,,,,
PA,"Lawrence County, Pennsylvania",42073,0.529054044,0.038693005,0.017123168,31053,45,0.663624568,0.036147096,0.015276037,27319,45.3,0.462474295,0.036700922,0.013732805,25577,45.1,0.458354712,0.038021869,0.012459335,24273,44.6,0.325337585,0.040752735,0.011195317,23278,44.2,0.389331801,0.035295914,0.010187387,21064,43.1,3,3,3,3,85907,Republican,,,,,,,,,,,
PA,"Lebanon County, Pennsylvania",42075,0.516015084,0.021038965,0.14469698,36149,41.3,0.661976197,0.024727584,0.135517413,30894,41.1,0.467622806,0.024049209,0.126498118,30175,41.2,0.474266167,0.020649872,0.116882074,28197,41.2,0.312351439,0.018863179,0.104376258,28034,41.1,0.399175424,0.017519282,0.082860645,26347,40.6,1,1,1,2,143258,Republican,,,,,,,,,,,
PA,"Lehigh County, Pennsylvania",42077,0.504410149,0.069733501,0.271914678,36250,38.9,0.684626221,0.072687824,0.253649228,31872,39,0.485805311,0.06975205,0.235639649,30358,39.2,0.489449276,0.067376084,0.218282459,27900,39.5,0.216681227,0.065084885,0.203036637,26712,39.5,0.387629902,0.057654399,0.171948504,26335,39.1,7,7,6,6,374110,Democrat,,,,,,,,,,,
PA,"Luzerne County, Pennsylvania",42079,0.469245915,0.052185645,0.150659504,33283,42.2,0.575353436,0.051680539,0.12928165,28640,42.7,0.436819216,0.046139472,0.110338992,27012,43,0.434279272,0.040129563,0.093431833,25144,43,0.296303314,0.037650753,0.079992634,24013,42.9,0.377516386,0.032592755,0.054202181,22194,42.4,8,8,9,10,325396,Republican,,,,,,,,,,,
PA,"Lycoming County, Pennsylvania",42081,0.514795547,0.045938503,0.022565821,33476,41.4,0.653103302,0.047616959,0.020716754,28207,41.5,0.452544172,0.048041512,0.019833013,26064,41.4,0.446632984,0.048532838,0.017839794,24212,41.2,0.338594926,0.047327642,0.016258699,23112,41.3,0.373694946,0.042603286,0.012579913,21020,40.7,2,3,4,4,114022,Republican,,,,,,,,,,,
PA,"McKean County, Pennsylvania",42083,0.45693467,0.02034158,0.021552683,29118,43.8,0.591189563,0.023963336,0.02218376,26298,43.6,0.37917598,0.024876812,0.02088217,24074,42.9,0.37224957,0.025863081,0.020817198,22483,42.5,0.24245105,0.024079583,0.019268315,22082,42.5,0.288512781,0.022324584,0.016874558,20583,40.9,3,4,4,4,40459,Republican,,,,,,,,,,,
PA,"Mercer County, Pennsylvania",42085,0.502770657,0.05579566,0.015985533,30187,45,0.647805835,0.060749735,0.015210054,26238,45,0.45902334,0.056698926,0.014392258,25034,44.6,0.453870836,0.05722613,0.0132114,22875,44.1,0.3274019,0.057370463,0.011819698,22373,43.6,0.398146214,0.054196222,0.010699427,21426,42.2,3,3,3,3,110600,Republican,,,,,,,,,,,
PA,"Mifflin County, Pennsylvania",42087,0.403355215,0.00617605,0.017878039,30972,43.3,0.593405669,0.005760194,0.016262803,27527,44,0.381941145,0.007915966,0.015012295,24802,43.8,0.381131655,0.006461307,0.013588065,22199,43.5,0.300933798,0.007087036,0.012504015,22031,43.3,0.341481983,0.005624369,0.011184338,20868,41.7,1,2,2,2,46146,Republican,,,,,,,,,,,
PA,"Monroe County, Pennsylvania",42089,0.447303088,0.147030834,0.178328416,34564,43.5,0.621696216,0.141857793,0.165995356,30763,43.3,0.426328634,0.144087215,0.15412982,27830,42.8,0.434456158,0.13953544,0.14644041,25708,42,0.270435673,0.136389018,0.139062147,24746,41.3,0.322905139,0.128444788,0.122132318,25157,39.3,1,1,1,1,168128,Democrat,,,,,,,,,,,
PA,"Montgomery County, Pennsylvania",42091,0.643511174,0.091439855,0.056660505,50427,41.2,0.82234757,0.09261104,0.05332334,43787,41.3,0.624374003,0.090793753,0.050118044,41128,41.3,0.629611884,0.088631116,0.047311111,38162,41.2,0.429840154,0.088662568,0.04520789,37614,41,0.497345633,0.083495573,0.03850742,36523,40.2,14,16,19,19,856399,Democrat,,,,,,,,,,,
PA,"Montour County, Pennsylvania",42093,0.558726987,0.023506744,0.028461327,37166,43.2,0.684754888,0.020134228,0.02657058,31163,43.4,0.4921853,0.017656062,0.009347327,28529,43,0.487823599,0.018148229,0.023962182,27547,43.2,0.345821525,0.016400541,0.021217862,27013,43.8,0.409274776,0.014654033,0.015370207,24514,43.7,0,0,1,1,18165,Republican,,,,,,,,,,,
PA,"Northampton County, Pennsylvania",42095,0.532296877,0.057486661,0.146993786,39346,41.9,0.711555018,0.059342675,0.137243494,33739,42.2,0.493640768,0.055169694,0.128296297,31295,42.1,0.497493691,0.050851857,0.120770664,29304,41.9,0.25547506,0.051446236,0.112898321,28374,41.5,0.385537644,0.045722764,0.097509303,27404,40.2,3,4,5,5,314299,Democrat,,,,,,,,,,,
PA,"Northumberland County, Pennsylvania",42097,0.447608496,0.026264506,0.042467703,31642,44.5,0.573600856,0.024694741,0.037212004,27503,44.5,0.384942912,0.026742486,0.032558895,26177,44.4,0.3801031,0.028507319,0.030473341,24037,44.2,0.28364795,0.025728042,0.02762636,23101,43.6,0.345543873,0.019150044,0.021466753,20646,42.8,3,3,4,4,91340,Republican,,,,,,,,,,,
PA,"Perry County, Pennsylvania",42099,0.477954047,0.008532683,0.023617248,39080,43.7,0.676259792,0.009429259,0.021372987,35567,43.4,0.478016131,0.009341521,0.018595941,31782,43,0.483952367,0.008938156,0.016846671,30452,42.5,0.367263311,0.006486416,0.01509129,29959,41.5,0.419738441,0.006644883,0.012105529,27285,40.4,3,3,3,3,45941,Republican,,,,,,,,,,,
PA,"Philadelphia County, Pennsylvania",42101,0.410745587,0.401019202,0.156742246,33306,34.8,0.613371667,0.413581523,0.150557909,27331,34.6,0.483379282,0.422746874,0.144530511,25585,34.3,0.488435571,0.42858947,0.137678549,22813,33.9,0.329762399,0.430371318,0.13030732,21763,33.6,0.378108406,0.439834546,0.116361341,21028,33.7,13,13,14,14,1593208,Democrat,,,,,,,,,,,
PA,"Pike County, Pennsylvania",42103,0.524157174,0.060478677,0.119465726,36101,48.9,0.718006467,0.061588214,0.112324829,31866,48.6,0.473517191,0.061948178,0.106508343,28416,47.7,0.477331308,0.057979007,0.100640455,27131,46.7,0.299814943,0.053882531,0.096127138,27260,45.3,0.362709761,0.05084835,0.083624305,26843,41.9,1,2,2,2,58996,Republican,,,,,,,,,,,
PA,"Potter County, Pennsylvania",42105,0.543856945,0.004697987,0.015558267,29481,48.1,0.6787553,0.003416242,0.013844771,25923,47.4,0.467176832,0.004014879,0.012871229,23987,46.7,0.461361784,0.005394744,0.012007657,21911,46.3,0.341891692,0.005099994,0.010944932,21538,45.5,0.392524056,0.004606722,0.008815333,20477,43.9,1,1,1,1,16390,Republican,,,,,,,,,,,
PA,"Schuylkill County, Pennsylvania",42107,0.487223244,0.029029127,0.061542866,32980,44.2,0.617449843,0.029893966,0.048458802,28769,44.3,0.424814139,0.030106928,0.040890251,26774,44.2,0.419274732,0.027752005,0.035868676,25165,44.1,0.323500635,0.028244057,0.031893494,24148,43.6,0.389845168,0.025706733,0.024169184,21946,42.6,3,3,3,3,143201,Republican,,,,,,,,,,,
PA,"Snyder County, Pennsylvania",42109,0.48423094,0.008493102,0.023393723,32298,40,0.596679534,0.009542173,0.022050826,28970,40.4,0.419147123,0.010255523,0.022339742,26971,39.9,0.425281834,0.009789793,0.021467972,24162,39.5,0.31536423,0.009017584,0.019688392,22192,39.4,0.369833068,0.009263959,0.015050761,21096,39,1,1,1,1,39797,Republican,,,,,,,,,,,
PA,"Somerset County, Pennsylvania",42111,0.475195692,0.019809761,0.015446736,30309,46.7,0.669179675,0.025973674,0.015356698,26773,46.2,0.469495541,0.02589761,0.014730016,24689,45.9,0.461417807,0.027217491,0.013398774,22619,45.5,0.364253394,0.024983444,0.012257989,21857,44.9,0.412485171,0.021708281,0.009997571,19927,43.7,3,3,3,3,73802,Republican,,,,,,,,,,,
PA,"Sullivan County, Pennsylvania",42113,0.582654249,0.026870748,0.023469388,31511,55,0.664158043,0.027658165,0.035110964,26913,54.5,0.50129822,0.03108305,0.021693379,24647,53.1,0.49623646,0.024754046,0.017296096,22158,52.4,0.385220413,0.0259375,0.0121875,19984,51.4,0.440562096,0.028761404,0.001546312,19208,48.7,1,1,1,1,5880,Republican,,,,,,,,,,,
PA,"Susquehanna County, Pennsylvania",42115,0.550952855,0.00345096,0.019174883,33975,48.5,0.657338594,0.006107773,0.017436706,30047,48.7,0.474370139,0.007256894,0.016884373,27296,48.2,0.473900522,0.005617709,0.017044368,25385,46.9,0.360449598,0.005455652,0.015711342,24768,45.9,0.417378621,0.003345408,0.012320329,22103,44.1,3,3,3,3,38540,Republican,,,,,,,,,,,
PA,"Tioga County, Pennsylvania",42117,0.500030327,0.008935075,0.013548293,29894,45,0.637817353,0.008341716,0.012954194,25811,44.9,0.44744461,0.006622035,0.012613399,24490,44.3,0.439686152,0.005281816,0.012443197,23437,43.2,0.340346276,0.005949289,0.012417961,22548,42.7,0.364303178,0.005788955,0.009704307,19807,41.8,2,2,2,2,41186,Republican,,,,,,,,,,,
PA,"Union County, Pennsylvania",42119,0.466606524,0.065675399,0.056073459,31744,39.7,0.550658603,0.066360331,0.059824675,23446,39.6,0.395097015,0.063882609,0.058584918,24304,39.4,0.398260243,0.069325778,0.056930364,21098,39.1,0.285814587,0.073295518,0.055166277,20859,38.5,0.333209827,0.074087282,0.050550528,19617,38.4,0,0,1,1,42908,Republican,,,,,,,,,,,
PA,"Venango County, Pennsylvania",42121,0.509981362,0.012124814,0.011154037,30770,47.6,0.635628902,0.011235517,0.011060267,27053,47.4,0.44148987,0.008286238,0.010825569,25576,46.5,0.435445484,0.008323981,0.010606061,23312,45.8,0.327808385,0.008458491,0.009988022,23212,45.1,0.367013235,0.009887925,0.009291396,20963,43.8,3,3,3,3,50475,Republican,,,,,,,,,,,
PA,"Warren County, Pennsylvania",42123,0.51841057,0.007741868,0.013691157,32203,47.4,0.641268938,0.005903816,0.01125019,27689,47.4,0.449939197,0.004770826,0.010490821,25691,47,0.445136811,0.005018574,0.009987946,24048,46.4,0.336171381,0.00623514,0.008588481,23445,46,0.368811654,0.002674499,0.006996681,22272,44.2,1,1,1,1,38492,Republican,,,,,,,,,,,
PA,"Washington County, Pennsylvania",42125,0.399069662,0.032199436,0.018685214,37954,44.2,0.710397496,0.032764957,0.017669414,32651,44.5,0.477658737,0.031101389,0.016463741,30667,44.5,0.478055163,0.028746477,0.015043045,28411,44.3,0.295743427,0.031610755,0.013182358,26997,44,0.42653085,0.033291946,0.01075913,24388,43,2,2,3,3,209631,Republican,,,,,,,,,,,
PA,"Wayne County, Pennsylvania",42127,0.534247224,0.031311613,0.049153767,31912,48.8,0.659129693,0.03427089,0.046110634,27199,48.5,0.474828646,0.032365725,0.043076684,25834,48.1,0.480254351,0.035531214,0.040540277,24173,47,0.327034121,0.034310235,0.038332018,22640,46.2,0.382191448,0.026461703,0.032732974,22118,44.8,2,2,2,2,51227,Republican,,,,,,,,,,,
PA,"Westmoreland County, Pennsylvania",42129,0.469039645,0.024855113,0.013619665,36889,47.2,0.709981194,0.02414733,0.012437201,32019,47.2,0.50684583,0.024045034,0.011430553,30123,46.8,0.501743819,0.024133431,0.010643419,27307,46.3,0.30914128,0.023492293,0.009975537,26334,45.8,0.427164695,0.021331671,0.00828502,24340,44.4,8,10,12,12,354414,Republican,,,,,,,,,,,
PA,"Wyoming County, Pennsylvania",42131,0.557558417,0.009115527,0.021511118,33367,45.3,0.674483141,0.018058941,0.019610016,29067,45.2,0.479387301,0.009243149,0.018413803,27525,44.2,0.475883229,0.008900804,0.017801609,25465,43.7,0.354828491,0.006624393,0.016862092,24615,42.7,0.408447468,0.006616658,0.013339466,22712,41,1,1,1,1,26219,Republican,,,,,,,,,,,
PA,"York County, Pennsylvania",42133,0.533376272,0.060126769,0.085204933,39428,41,0.692578439,0.057945437,0.078330667,34167,41,0.499920078,0.058083754,0.072132861,31449,41,0.50447458,0.058131565,0.066497354,29523,40.8,0.362412705,0.05479943,0.061104618,29025,40.6,0.409078112,0.051728849,0.050983827,28392,39.6,4,4,4,4,457051,Republican,,,,,,,,,,,
